user_id,session_id,timestamp,gender,age_group,body_type,skin_tone,height,style_preference,budget_level,preferred_brand,clothing_type,fabric,primary_color,pattern,occasion,mood,season,weather,price_usd,satisfaction_score,trend_score,comfort_score,sustainability_score,quality_score,fit_score,views,likes,shares,saves,tryon_count,purchased,embedding_1,embedding_2,embedding_3,month,total_score,recommendation_priority,outfit_description
INZ_010281,34f7a89385be,2023-06-07,Gender-fluid,35-44,Inverted Triangle,Dark,"5'0""-5'2""",Classic,Mid-range,Balmain,Sweater,Linen,Navy,Striped,Brunch,Bold,Fall,Rainy,327.4,0.538,0.251,0.314,0.372,0.519,0.547,95,19,6,13,9,0,-0.6092,-1.3162,-0.4904,6,0.417,Medium,Classic Sweater in Navy - Perfect for Brunch
INZ_010282,a407803e89b8,2023-02-07,Gender-fluid,35-44,Apple,Fair,"5'6""-5'8""",Athleisure,Premium,Balmain,Sweater,Silk,Pink,Plaid,Interview,Playful,Spring,Cloudy,93.21,0.632,0.051,0.988,0.114,0.656,0.678,102,14,4,18,8,0,0.9137,0.112,-0.9871,2,0.564,Medium,Athleisure Sweater in Pink - Perfect for Interview
INZ_010283,40e9d0170870,2023-04-14,Non-binary,18-24,Rectangle,Light,"5'3""-5'5""",Minimalist,Premium,Adidas,T-shirt,Cotton,Navy,Floral,Interview,Relaxed,Winter,Cloudy,375.9,0.397,0.492,0.509,0.218,0.524,0.503,93,20,5,10,8,0,-0.1576,0.0149,0.8516,4,0.475,Medium,Minimalist T-shirt in Navy - Perfect for Interview
INZ_010284,41bc63b3093d,2023-10-20,Gender-fluid,55+,Hourglass,Olive,"5'0""-5'2""",Edgy,Premium,Zara,Skirt,Denim,Orange,Animal Print,Business,Sophisticated,Fall,Windy,396.91,0.348,0.639,0.895,0.921,0.898,0.673,96,19,7,15,1,0,0.3103,1.7303,-1.4039,10,0.668,High,Edgy Skirt in Orange - Perfect for Business
INZ_010285,3a407c13e818,2023-05-05,Male,25-34,Inverted Triangle,Light,"5'0""-5'2""",Classic,Premium,Mango,Dress,Linen,Orange,Animal Print,Casual,Energetic,Spring,Sunny,480.39,0.721,0.835,0.754,0.095,0.565,0.584,109,22,5,13,4,0,-0.9611,0.3551,-1.2449,5,0.717,High,Classic Dress in Orange - Perfect for Casual
INZ_010286,979c93cc07cc,2023-08-09,Gender-fluid,18-24,Apple,Dark,"5'0""-5'2""",Streetwear,Budget,Adidas,Jeans,Linen,White,Polka Dot,Casual,Confident,Winter,Cloudy,318.53,0.499,0.014,0.352,0.079,0.461,0.5,108,24,4,16,6,0,0.0366,0.7428,0.4323,8,0.339,Medium,Streetwear Jeans in White - Perfect for Casual
INZ_010287,af6e76379630,2023-11-14,Female,55+,Rectangle,Dark,"5'9""-5'11""",Classic,Budget,Zara,Sweater,Polyester,Purple,Geometric,Interview,Sophisticated,Fall,Windy,449.53,0.803,0.755,0.33,0.364,0.972,0.619,102,21,2,17,2,0,-1.2969,0.8359,-0.5978,11,0.739,High,Classic Sweater in Purple - Perfect for Interview
INZ_010288,bd1215524e94,2023-07-26,Gender-fluid,18-24,Rectangle,Fair,"5'0""-5'2""",Classic,Budget,Nike,Dress,Wool,Purple,Floral,Party,Relaxed,Winter,Windy,389.25,0.772,0.141,0.83,0.815,0.825,0.931,123,15,2,8,11,0,-0.0669,-0.3539,1.198,7,0.639,High,Classic Dress in Purple - Perfect for Party
INZ_010289,74d41c3095df,2023-08-25,Non-binary,45-54,Hourglass,Dark,"5'9""-5'11""",Streetwear,Premium,Adidas,Blouse,Velvet,Purple,Floral,Formal,Happy,Summer,Snowy,207.26,0.847,0.768,0.783,0.541,0.512,0.937,95,25,3,9,7,1,0.1219,-0.0624,-1.1721,8,0.731,High,Streetwear Blouse in Purple - Perfect for Formal
INZ_010290,2d978f1490f2,2023-09-30,Female,18-24,Hourglass,Olive,"6'0""-6'2""",Edgy,Budget,Balmain,Dress,Polyester,White,Plaid,Casual,Happy,Spring,Windy,102.56,0.336,0.154,0.378,0.021,0.802,0.999,108,24,5,8,10,0,-0.1789,0.5828,-1.2652,9,0.415,Medium,Edgy Dress in White - Perfect for Casual
INZ_010291,4c231e2ec023,2023-10-18,Female,18-24,Inverted Triangle,Tan,"5'6""-5'8""",Athleisure,Premium,Versace,Coat,Cotton,Red,Plaid,Wedding,Energetic,Summer,Cloudy,476.77,0.343,0.302,0.872,0.215,0.664,0.621,101,33,5,14,7,0,0.1162,0.3356,-0.4301,10,0.519,Medium,Athleisure Coat in Red - Perfect for Wedding
INZ_010292,bc75d1650db1,2023-11-28,Female,45-54,Athletic,Light,"5'3""-5'5""",Bohemian,Luxury,Uniqlo,Shorts,Velvet,Blue,Solid,Brunch,Energetic,Fall,Cloudy,479.2,0.311,0.053,0.759,0.967,0.442,0.675,108,14,5,12,6,0,-0.4457,-1.3752,-0.1121,11,0.369,Medium,Bohemian Shorts in Blue - Perfect for Brunch
INZ_010293,8010ee2ab56b,2023-08-21,Non-binary,25-34,Apple,Tan,"5'0""-5'2""",Classic,Premium,Adidas,Shorts,Linen,Gray,Solid,Formal,Playful,Winter,Rainy,141.01,0.62,0.375,0.661,0.588,0.518,0.7,100,20,3,11,10,0,-0.1603,1.2751,0.9784,8,0.541,Medium,Classic Shorts in Gray - Perfect for Formal
INZ_010294,0619528a29bc,2023-07-27,Male,55+,Rectangle,Olive,"5'9""-5'11""",Minimalist,Mid-range,Balmain,Shorts,Cotton,Yellow,Floral,Party,Playful,Winter,Snowy,489.08,0.404,0.245,0.912,0.296,0.761,0.877,88,23,4,7,10,0,-0.5775,-1.5979,0.7991,7,0.555,Medium,Minimalist Shorts in Yellow - Perfect for Party
INZ_010295,38125af7d145,2023-01-19,Gender-fluid,35-44,Inverted Triangle,Light,"5'0""-5'2""",Streetwear,Mid-range,Prada,Coat,Denim,White,Solid,Gala,Romantic,Summer,Rainy,293.15,0.88,0.125,0.495,0.344,0.941,0.644,91,24,4,14,6,0,1.0797,-0.5053,0.1773,1,0.63,High,Streetwear Coat in White - Perfect for Gala
INZ_010296,85efc0fcb16c,2023-10-17,Female,25-34,Inverted Triangle,Fair,"5'0""-5'2""",Bohemian,Mid-range,Mango,Jacket,Velvet,Green,Animal Print,Vacation,Happy,Summer,Sunny,158.59,0.71,0.29,0.799,0.546,0.841,0.899,113,15,5,12,6,0,0.7345,1.1651,0.254,10,0.656,High,Bohemian Jacket in Green - Perfect for Vacation
INZ_010297,c8003c246243,2023-09-25,Female,18-24,Hourglass,Light,"5'9""-5'11""",Classic,Premium,Balmain,Jeans,Polyester,Orange,Solid,Gym,Bold,Fall,Rainy,435.3,0.472,0.008,0.948,0.267,0.781,0.927,101,17,2,9,8,0,-1.0589,0.3587,1.9521,9,0.528,Medium,Classic Jeans in Orange - Perfect for Gym
INZ_010298,c9a249362610,2023-08-31,Female,35-44,Rectangle,Fair,"5'0""-5'2""",Streetwear,Mid-range,Mango,Coat,Wool,Yellow,Striped,Brunch,Bold,Fall,Sunny,348.13,0.754,0.879,0.778,0.129,0.681,0.971,95,16,4,12,9,1,-1.0793,0.0199,0.7854,8,0.772,High,Streetwear Coat in Yellow - Perfect for Brunch
INZ_010299,9876a9070a30,2023-04-21,Male,45-54,Pear,Medium,"5'3""-5'5""",Streetwear,Mid-range,Zara,Sweater,Cotton,Beige,Solid,Party,Energetic,Spring,Sunny,246.09,0.997,0.448,0.607,0.529,0.714,0.64,88,21,2,15,8,0,-1.3272,-1.4708,-0.3131,4,0.711,High,Streetwear Sweater in Beige - Perfect for Party
INZ_010300,9c7755fe1cf6,2023-02-07,Male,25-34,Athletic,Light,"6'0""-6'2""",Classic,Premium,Gucci,Coat,Leather,Navy,Floral,Gala,Happy,Fall,Cloudy,252.52,0.52,0.444,0.937,0.347,0.426,0.76,83,24,4,8,11,0,-0.5583,-0.8176,0.3112,2,0.561,Medium,Classic Coat in Navy - Perfect for Gala
INZ_010301,9fe8429b63c2,2023-03-26,Non-binary,55+,Athletic,Light,"5'6""-5'8""",Athleisure,Premium,Zara,Shorts,Leather,Purple,Plaid,Formal,Relaxed,Fall,Cloudy,474.67,0.313,0.658,0.674,0.755,0.733,0.788,99,25,5,6,8,0,0.9552,-0.6994,-0.9203,3,0.576,Medium,Athleisure Shorts in Purple - Perfect for Formal
INZ_010302,ee5a56172451,2023-08-07,Male,25-34,Hourglass,Tan,"5'0""-5'2""",Romantic,Budget,Versace,T-shirt,Velvet,White,Geometric,Party,Happy,Fall,Sunny,203.29,0.485,0.167,0.626,0.37,0.473,0.594,77,13,2,8,8,0,-0.674,0.8623,-0.9003,8,0.431,Medium,Romantic T-shirt in White - Perfect for Party
INZ_010303,c64ae3c4b80b,2023-09-09,Gender-fluid,25-34,Rectangle,Tan,"5'9""-5'11""",Romantic,Premium,Gucci,Shorts,Linen,Blue,Plaid,Brunch,Relaxed,Fall,Windy,198.54,0.319,0.854,0.862,0.869,0.987,0.901,106,23,4,9,5,0,0.4554,-0.4419,0.6583,9,0.728,High,Romantic Shorts in Blue - Perfect for Brunch
INZ_010304,d8b46d0bdf61,2023-09-05,Non-binary,35-44,Inverted Triangle,Olive,"5'3""-5'5""",Minimalist,Budget,Balmain,Jeans,Leather,Yellow,Floral,Brunch,Bold,Summer,Rainy,200.03,0.753,0.095,0.504,0.967,0.616,0.962,95,19,8,10,8,1,1.5769,-0.2749,0.7249,9,0.504,Medium,Minimalist Jeans in Yellow - Perfect for Brunch
INZ_010305,7983a5241d9e,2023-04-29,Non-binary,45-54,Athletic,Fair,"5'0""-5'2""",Streetwear,Premium,H&M,Jacket,Velvet,Blue,Polka Dot,Casual,Sophisticated,Summer,Snowy,471.9,0.855,0.412,0.771,0.317,0.67,0.595,105,22,6,9,3,1,-0.4801,-0.639,-1.9812,4,0.681,High,Streetwear Jacket in Blue - Perfect for Casual
INZ_010306,410e5e752eda,2023-02-10,Gender-fluid,45-54,Inverted Triangle,Dark,"6'0""-6'2""",Streetwear,Luxury,Nike,T-shirt,Denim,Orange,Geometric,Formal,Artistic,Winter,Windy,317.74,0.91,0.746,0.861,0.154,0.888,0.912,105,24,5,13,7,0,0.4759,-1.8176,1.2706,2,0.854,Top Priority,Streetwear T-shirt in Orange - Perfect for Formal
INZ_010307,27fb43b89dbe,2023-11-05,Gender-fluid,25-34,Apple,Tan,"6'0""-6'2""",Classic,Mid-range,Gucci,Sweater,Wool,Beige,Animal Print,Business,Bold,Fall,Rainy,482.76,0.884,0.418,0.572,0.143,0.692,0.635,99,15,4,14,11,1,0.3757,1.1717,-0.6869,11,0.657,High,Classic Sweater in Beige - Perfect for Business
INZ_010308,aeb43e90f8fb,2023-04-05,Gender-fluid,45-54,Pear,Olive,"5'9""-5'11""",Bohemian,Luxury,Mango,Pants,Wool,White,Striped,Casual,Energetic,Summer,Sunny,372.22,0.946,0.356,0.704,0.061,0.6,0.686,94,23,7,7,3,0,0.0058,0.0826,0.6134,4,0.664,High,Bohemian Pants in White - Perfect for Casual
INZ_010309,1aa375130a3b,2023-03-09,Non-binary,35-44,Hourglass,Fair,"5'0""-5'2""",Streetwear,Premium,Gucci,Coat,Silk,Pink,Floral,Party,Playful,Spring,Windy,415.56,0.818,0.615,0.559,0.975,0.487,0.531,90,19,6,11,5,1,-1.1208,0.0089,-1.3949,3,0.633,High,Streetwear Coat in Pink - Perfect for Party
INZ_010310,08ebe876f62b,2023-08-13,Non-binary,35-44,Athletic,Fair,"5'0""-5'2""",Athleisure,Luxury,Nike,Jacket,Silk,Orange,Floral,Casual,Relaxed,Winter,Windy,272.1,0.301,0.85,0.713,0.436,0.742,0.959,98,17,7,12,6,0,0.5097,-0.1012,0.4845,8,0.631,High,Athleisure Jacket in Orange - Perfect for Casual
INZ_010311,571ecb010b00,2023-11-30,Non-binary,55+,Apple,Fair,"5'0""-5'2""",Streetwear,Budget,Versace,Top,Denim,White,Animal Print,Business,Sophisticated,Summer,Windy,356.04,0.781,0.684,0.827,0.679,0.971,0.58,101,23,0,9,7,0,-0.6944,-1.3211,1.0842,11,0.813,Top Priority,Streetwear Top in White - Perfect for Business
INZ_010312,4d610901bf92,2023-07-19,Gender-fluid,45-54,Apple,Medium,"6'0""-6'2""",Classic,Premium,H&M,Blouse,Denim,Beige,Floral,Casual,Artistic,Fall,Cloudy,159.18,0.745,0.161,0.641,0.33,0.822,0.514,109,18,5,7,12,0,-0.5091,0.1903,0.9235,7,0.597,Medium,Classic Blouse in Beige - Perfect for Casual
INZ_010313,16c2787cde90,2023-12-12,Gender-fluid,55+,Pear,Fair,"5'0""-5'2""",Romantic,Premium,Prada,Dress,Leather,Yellow,Plaid,Gala,Relaxed,Fall,Cloudy,57.37,0.467,0.622,0.971,0.247,0.531,0.677,112,21,1,11,7,0,-0.8588,1.1902,1.9005,12,0.623,High,Romantic Dress in Yellow - Perfect for Gala
INZ_010314,f53ed811725c,2023-01-15,Female,18-24,Hourglass,Olive,"5'0""-5'2""",Streetwear,Luxury,Prada,Blouse,Linen,White,Animal Print,Vacation,Relaxed,Winter,Windy,99.28,0.993,0.968,0.544,0.526,0.774,0.74,90,18,10,12,7,0,0.3801,-0.6106,0.0541,1,0.842,Top Priority,Streetwear Blouse in White - Perfect for Vacation
INZ_010315,42cc985c9c36,2023-08-24,Male,35-44,Hourglass,Fair,"5'0""-5'2""",Athleisure,Mid-range,Nike,Skirt,Denim,Green,Polka Dot,Vacation,Relaxed,Summer,Cloudy,486.84,0.709,0.52,0.687,0.373,0.566,0.727,102,19,5,11,9,0,-1.531,-0.3069,-0.4995,8,0.622,High,Athleisure Skirt in Green - Perfect for Vacation
INZ_010316,947d812b72ed,2023-06-23,Female,25-34,Inverted Triangle,Dark,"5'0""-5'2""",Classic,Premium,Adidas,Top,Polyester,Beige,Geometric,Casual,Happy,Winter,Snowy,52.73,0.57,0.34,0.579,0.03,0.736,0.699,106,29,5,11,11,0,0.0014,-0.1692,-0.7394,6,0.556,Medium,Classic Top in Beige - Perfect for Casual
INZ_010317,d5412038891a,2023-12-23,Gender-fluid,35-44,Hourglass,Dark,"5'9""-5'11""",Minimalist,Mid-range,Uniqlo,Shorts,Polyester,Gray,Striped,Gym,Sophisticated,Spring,Cloudy,227.78,0.547,0.619,0.711,0.236,0.923,0.907,107,15,9,9,2,0,-0.3649,0.007,0.0582,12,0.692,High,Minimalist Shorts in Gray - Perfect for Gym
INZ_010318,bb76563bccc2,2023-10-23,Non-binary,18-24,Apple,Fair,"6'0""-6'2""",Classic,Luxury,Nike,Jacket,Leather,Purple,Solid,Formal,Energetic,Winter,Cloudy,488.45,0.766,0.063,0.652,0.567,0.594,0.928,114,27,5,9,7,0,0.5555,1.4173,-0.9235,10,0.524,Medium,Classic Jacket in Purple - Perfect for Formal
INZ_010319,685bb4e12792,2023-09-29,Gender-fluid,25-34,Inverted Triangle,Olive,"5'6""-5'8""",Athleisure,Luxury,Mango,T-shirt,Linen,Red,Geometric,Formal,Relaxed,Winter,Sunny,211.93,0.643,0.753,0.582,0.429,0.989,0.938,106,25,3,11,7,0,0.7456,3.5276,-0.2427,9,0.745,High,Athleisure T-shirt in Red - Perfect for Formal
INZ_010320,738b9a801e37,2023-10-01,Male,45-54,Hourglass,Light,"5'9""-5'11""",Romantic,Luxury,Versace,Skirt,Silk,Green,Polka Dot,Business,Happy,Spring,Snowy,432.34,0.829,0.315,0.502,0.271,0.672,0.858,101,20,2,8,6,0,-1.3847,1.8155,1.2293,10,0.596,Medium,Romantic Skirt in Green - Perfect for Business
INZ_010321,2fad7b975733,2023-11-15,Female,45-54,Pear,Fair,"5'0""-5'2""",Bohemian,Budget,Nike,Shorts,Velvet,Red,Floral,Business,Playful,Fall,Sunny,97.61,0.344,0.061,0.778,0.139,0.513,0.829,110,19,4,8,7,1,0.5145,-1.4944,1.8244,11,0.402,Medium,Bohemian Shorts in Red - Perfect for Business
INZ_010322,0c79ab708304,2023-09-01,Female,35-44,Apple,Olive,"5'6""-5'8""",Streetwear,Premium,Gucci,Blouse,Velvet,Red,Polka Dot,Gala,Happy,Spring,Cloudy,264.69,0.487,0.697,0.557,0.471,0.491,0.714,94,19,4,12,13,0,1.4575,-0.0438,-0.2743,9,0.554,Medium,Streetwear Blouse in Red - Perfect for Gala
INZ_010323,ba48238d0cee,2023-11-29,Non-binary,25-34,Rectangle,Tan,"5'3""-5'5""",Minimalist,Luxury,Adidas,Pants,Wool,Black,Floral,Date Night,Confident,Fall,Rainy,202.92,0.411,0.153,0.753,0.931,0.527,0.629,97,19,3,2,9,0,-0.1223,0.3899,1.6493,11,0.444,Medium,Minimalist Pants in Black - Perfect for Date Night
INZ_010324,73121274dd32,2023-10-06,Female,25-34,Pear,Olive,"5'6""-5'8""",Streetwear,Luxury,Prada,Sweater,Polyester,White,Floral,Party,Relaxed,Fall,Windy,376.16,0.353,0.138,0.652,0.503,0.682,0.629,113,16,3,15,6,0,-0.4699,-1.3401,-0.2188,10,0.441,Medium,Streetwear Sweater in White - Perfect for Party
INZ_010325,757f585a2cb7,2023-08-04,Female,55+,Pear,Medium,"5'9""-5'11""",Streetwear,Budget,Nike,T-shirt,Wool,Pink,Polka Dot,Date Night,Artistic,Spring,Sunny,32.78,0.415,0.27,0.351,0.11,0.679,0.599,99,13,7,12,5,0,-0.9014,-1.8466,1.2271,8,0.432,Medium,Streetwear T-shirt in Pink - Perfect for Date Night
INZ_010326,2d54555b72be,2023-06-30,Gender-fluid,18-24,Hourglass,Tan,"6'0""-6'2""",Athleisure,Premium,Versace,Jacket,Leather,Blue,Floral,Gala,Happy,Fall,Windy,388.95,0.798,0.308,0.543,0.447,0.663,0.585,111,18,4,15,9,0,0.1649,-1.6055,0.4922,6,0.591,Medium,Athleisure Jacket in Blue - Perfect for Gala
INZ_010327,2c5ebb2ebeca,2023-05-02,Female,45-54,Inverted Triangle,Dark,"5'9""-5'11""",Romantic,Mid-range,Prada,T-shirt,Wool,Gray,Polka Dot,Formal,Confident,Summer,Snowy,154.9,0.509,0.456,0.869,0.268,0.949,0.685,83,17,8,5,8,1,0.4495,-0.6593,2.1521,5,0.678,High,Romantic T-shirt in Gray - Perfect for Formal
INZ_010328,4ab59ea213e6,2023-11-23,Female,35-44,Inverted Triangle,Dark,"6'0""-6'2""",Classic,Premium,Balmain,Shorts,Velvet,Beige,Striped,Gym,Confident,Summer,Cloudy,399.39,0.34,0.817,0.835,0.877,0.658,0.927,119,16,3,12,6,0,0.6244,-0.323,1.5859,11,0.638,High,Classic Shorts in Beige - Perfect for Gym
INZ_010329,d9e79f1e9c87,2023-04-17,Female,25-34,Apple,Light,"6'0""-6'2""",Streetwear,Luxury,Gucci,Shorts,Polyester,Navy,Plaid,Brunch,Happy,Winter,Cloudy,192.7,0.486,0.921,0.938,0.028,0.507,0.673,92,14,2,7,13,0,0.1218,-1.016,-0.6804,4,0.69,High,Streetwear Shorts in Navy - Perfect for Brunch
INZ_010330,888adbdeafcc,2023-11-20,Non-binary,45-54,Hourglass,Light,"6'0""-6'2""",Romantic,Mid-range,Prada,Sweater,Linen,Gray,Geometric,Gala,Happy,Summer,Cloudy,41.93,0.804,0.023,0.348,0.305,0.428,0.653,87,15,2,9,11,1,1.1662,-0.3274,-0.5107,11,0.424,Medium,Romantic Sweater in Gray - Perfect for Gala
INZ_010331,8e34fcf5e969,2023-12-17,Non-binary,35-44,Inverted Triangle,Olive,"5'3""-5'5""",Minimalist,Budget,Versace,Skirt,Linen,Black,Striped,Wedding,Artistic,Winter,Snowy,25.85,0.538,0.312,0.837,0.738,0.912,0.625,123,18,5,6,9,1,0.1001,-0.3689,0.1068,12,0.635,High,Minimalist Skirt in Black - Perfect for Wedding
INZ_010332,43295815d283,2023-10-20,Gender-fluid,45-54,Athletic,Olive,"5'6""-5'8""",Athleisure,Budget,Versace,T-shirt,Denim,Blue,Striped,Business,Playful,Summer,Sunny,450.19,0.983,0.564,0.646,0.433,0.852,0.905,103,23,7,11,4,0,0.4131,-0.8332,-0.7346,10,0.778,High,Athleisure T-shirt in Blue - Perfect for Business
INZ_010333,c444023728cc,2023-12-24,Female,35-44,Rectangle,Fair,"5'9""-5'11""",Romantic,Luxury,Uniqlo,Jeans,Silk,Navy,Striped,Gym,Sophisticated,Summer,Windy,468.97,0.407,0.398,0.597,0.702,0.743,0.901,85,15,9,7,10,1,-0.6736,-0.014,-1.3363,12,0.527,Medium,Romantic Jeans in Navy - Perfect for Gym
INZ_010334,871f425c8945,2023-12-21,Non-binary,45-54,Athletic,Fair,"5'9""-5'11""",Romantic,Mid-range,Prada,Top,Polyester,Orange,Striped,Wedding,Playful,Summer,Sunny,181.09,0.854,0.849,0.569,0.344,0.511,0.555,89,16,6,11,8,0,-1.5843,-2.5791,0.4959,12,0.71,High,Romantic Top in Orange - Perfect for Wedding
INZ_010335,d80a28bbf585,2023-06-08,Non-binary,55+,Hourglass,Dark,"6'0""-6'2""",Romantic,Premium,Mango,Dress,Velvet,Purple,Polka Dot,Casual,Playful,Summer,Windy,221.92,0.837,0.109,0.638,0.817,0.741,0.646,91,24,6,11,7,0,-0.6393,0.1785,1.2465,6,0.591,Medium,Romantic Dress in Purple - Perfect for Casual
INZ_010336,3a7c4b78e704,2023-04-14,Gender-fluid,18-24,Hourglass,Medium,"5'3""-5'5""",Athleisure,Luxury,Prada,Coat,Linen,Yellow,Striped,Interview,Bold,Fall,Windy,467.38,0.494,0.774,0.847,0.83,0.594,0.747,100,37,3,8,8,0,1.8337,-0.4596,1.7548,4,0.66,High,Athleisure Coat in Yellow - Perfect for Interview
INZ_010337,3213ca0244a6,2023-03-01,Male,45-54,Inverted Triangle,Fair,"5'3""-5'5""",Edgy,Mid-range,Nike,Jeans,Cotton,Yellow,Striped,Brunch,Happy,Winter,Cloudy,249.07,0.75,0.591,0.944,0.843,0.628,0.671,107,30,3,8,7,0,-0.3193,-0.5106,2.4097,3,0.719,High,Edgy Jeans in Yellow - Perfect for Brunch
INZ_010338,73f644bebe00,2023-11-05,Female,18-24,Pear,Dark,"5'0""-5'2""",Romantic,Mid-range,Nike,Jeans,Velvet,White,Striped,Casual,Happy,Winter,Rainy,345.72,0.575,0.446,0.928,0.912,0.631,0.654,87,21,5,6,6,0,-0.5483,-0.2205,-1.104,11,0.627,High,Romantic Jeans in White - Perfect for Casual
INZ_010339,45ea3dcede6a,2023-02-16,Non-binary,45-54,Hourglass,Olive,"5'3""-5'5""",Streetwear,Mid-range,Gucci,T-shirt,Wool,Green,Plaid,Casual,Relaxed,Fall,Cloudy,262.56,0.577,0.605,0.444,0.908,0.904,0.713,89,19,7,13,8,1,-0.4748,-1.7584,1.5187,2,0.639,High,Streetwear T-shirt in Green - Perfect for Casual
INZ_010340,bc6b7c75c182,2023-11-19,Gender-fluid,25-34,Pear,Olive,"6'0""-6'2""",Romantic,Mid-range,Zara,T-shirt,Linen,Orange,Plaid,Gym,Relaxed,Summer,Windy,435.91,0.357,0.973,0.788,0.294,0.845,0.598,97,25,6,6,9,0,-2.3585,0.7264,0.798,11,0.719,High,Romantic T-shirt in Orange - Perfect for Gym
INZ_010341,57261ee5ea53,2023-07-15,Gender-fluid,55+,Apple,Fair,"6'0""-6'2""",Classic,Budget,Mango,Dress,Wool,Purple,Animal Print,Gym,Relaxed,Spring,Snowy,476.26,0.321,0.076,0.982,0.244,0.406,0.871,110,27,4,10,14,0,-0.3718,0.8188,1.2543,7,0.413,Medium,Classic Dress in Purple - Perfect for Gym
INZ_010342,2509bb3d4aee,2023-06-18,Gender-fluid,55+,Apple,Medium,"5'6""-5'8""",Bohemian,Mid-range,Zara,Dress,Wool,Blue,Striped,Interview,Happy,Spring,Snowy,369.78,0.614,0.316,0.725,0.953,0.714,0.505,118,26,3,8,8,0,-0.3114,0.8914,0.7925,6,0.587,Medium,Bohemian Dress in Blue - Perfect for Interview
INZ_010343,68f1149514ad,2023-06-08,Non-binary,18-24,Inverted Triangle,Dark,"6'0""-6'2""",Streetwear,Mid-range,Versace,Dress,Leather,Pink,Floral,Party,Romantic,Spring,Cloudy,136.36,0.668,0.584,0.548,0.367,0.882,0.513,85,19,6,10,4,1,0.327,-2.134,-0.2344,6,0.676,High,Streetwear Dress in Pink - Perfect for Party
INZ_010344,769c485b40fd,2023-04-07,Female,25-34,Apple,Olive,"5'6""-5'8""",Romantic,Luxury,Prada,Jacket,Leather,Orange,Solid,Business,Confident,Winter,Sunny,90.59,0.745,0.646,0.857,0.996,0.417,0.898,106,25,7,11,16,0,-1.7867,0.556,0.8012,4,0.661,High,Romantic Jacket in Orange - Perfect for Business
INZ_010345,a5b55d414f8d,2023-01-16,Male,35-44,Athletic,Dark,"5'3""-5'5""",Romantic,Budget,Mango,Skirt,Polyester,Green,Striped,Vacation,Confident,Fall,Windy,34.65,0.642,0.094,0.9,0.233,0.414,0.63,97,26,6,12,8,0,-1.4584,0.3534,0.5427,1,0.5,Medium,Romantic Skirt in Green - Perfect for Vacation
INZ_010346,4001866059fd,2023-09-20,Female,55+,Athletic,Medium,"5'0""-5'2""",Classic,Budget,H&M,Jacket,Velvet,White,Geometric,Formal,Romantic,Spring,Snowy,346.82,0.755,0.179,0.342,0.892,0.838,0.688,99,14,5,14,7,0,-1.0441,-0.4925,0.0955,9,0.549,Medium,Classic Jacket in White - Perfect for Formal
INZ_010347,f1b4619ba202,2023-12-11,Gender-fluid,25-34,Athletic,Olive,"5'9""-5'11""",Streetwear,Budget,Adidas,Skirt,Silk,White,Geometric,Party,Sophisticated,Summer,Windy,393.74,0.405,0.087,0.539,0.821,0.544,0.638,95,22,3,13,14,0,-1.7142,0.8732,-1.3977,12,0.387,Medium,Streetwear Skirt in White - Perfect for Party
INZ_010348,5e44c00b35c6,2023-10-24,Gender-fluid,25-34,Inverted Triangle,Dark,"6'0""-6'2""",Edgy,Premium,Uniqlo,Skirt,Cotton,Purple,Striped,Date Night,Relaxed,Winter,Rainy,329.97,0.484,0.571,0.722,0.27,0.427,0.661,103,21,10,12,8,0,-1.2497,-1.3016,-2.3539,10,0.539,Medium,Edgy Skirt in Purple - Perfect for Date Night
INZ_010349,664cdababaf4,2023-11-23,Male,18-24,Inverted Triangle,Medium,"5'3""-5'5""",Edgy,Premium,Nike,Sweater,Silk,Purple,Polka Dot,Formal,Happy,Spring,Cloudy,71.85,0.513,0.888,0.884,0.264,0.808,0.821,99,24,3,15,8,1,-1.1282,0.0778,0.4262,11,0.755,High,Edgy Sweater in Purple - Perfect for Formal
INZ_010350,c0da788f261f,2023-06-21,Female,25-34,Athletic,Medium,"6'0""-6'2""",Minimalist,Budget,Gucci,Shorts,Denim,Purple,Plaid,Date Night,Happy,Winter,Cloudy,79.4,0.342,0.944,0.486,0.947,0.757,0.578,103,19,5,7,5,0,-1.4937,0.0474,0.191,6,0.625,High,Minimalist Shorts in Purple - Perfect for Date Night
INZ_010351,1c57bc5fb5a2,2023-04-04,Gender-fluid,25-34,Pear,Medium,"5'6""-5'8""",Edgy,Luxury,Prada,Skirt,Silk,Green,Animal Print,Party,Relaxed,Fall,Snowy,315.37,0.659,0.353,0.938,0.624,0.441,0.987,105,15,8,13,5,0,0.9125,0.2177,0.0696,4,0.584,Medium,Edgy Skirt in Green - Perfect for Party
INZ_010352,d120ec2af87b,2023-04-30,Gender-fluid,35-44,Athletic,Fair,"5'3""-5'5""",Athleisure,Mid-range,H&M,Shorts,Cotton,Beige,Geometric,Brunch,Artistic,Spring,Windy,334.78,0.577,0.277,0.55,0.754,0.723,0.845,93,24,4,5,5,0,-0.7891,-0.2372,0.2351,4,0.533,Medium,Athleisure Shorts in Beige - Perfect for Brunch
